DrawDate,DrawnNo1,DrawnNo2,DrawnNo3,DrawnNo4,DrawnNo5,DrawnNo6
20170128,13,16,24,29,35,36
20170129,3,4,13,20,30,36
20170131,3,7,14,21,36,42
20170201,12,13,14,25,31,43
20170204,8,20,32,42,44,45
20170205,6,9,33,37,39,43
20170207,6,20,28,31,33,34
20170208,21,25,26,29,38,44
20170211,15,19,26,35,40,44
20170212,18,20,21,22,42,44
20170215,26,38,39,41,42,44
20170218,1,17,20,22,26,44
20170219,3,17,36,40,41,43
20170222,22,23,30,34,40,44
20170225,15,16,29,33,40,44
20170226,4,14,15,18,22,41
20170228,9,13,22,25,34,40
20170301,5,15,25,26,31,44
20170304,6,8,9,11,32,38
20170305,5,8,10,22,42,45
20170308,2,10,14,20,31,45
20170311,7,20,30,32,38,40
20170312,7,8,31,32,41,42
20170315,2,18,20,22,27,33
20170318,3,17,18,23,31,34
20170319,10,15,17,29,42,45
20170322,1,6,9,11,12,41
20170325,5,8,14,23,24,28
20170326,13,15,16,23,29,42
20170328,2,22,24,27,34,45
20170329,6,10,21,26,28,34
20170401,6,20,22,28,32,41
20170402,13,25,32,36,38,45
20170404,2,13,14,18,19,24
20170405,6,22,24,27,38,39
20170408,13,17,19,30,40,42
20170409,6,9,11,12,13,16
20170412,12,15,34,35,39,42
20170415,4,6,7,29,40,43
20170416,4,8,25,29,35,44
20170419,8,12,19,28,34,39
20170422,9,12,15,18,22,26
20170423,13,27,33,35,38,44
20170425,19,27,30,34,42,43
20170426,7,9,14,17,19,22
20170429,9,16,21,26,41,44
20170430,3,9,11,17,22,23
20170502,4,5,7,11,12,33
20170503,8,10,16,29,35,40
20170506,6,10,13,16,34,35
20170507,13,25,28,32,36,45
20170510,7,25,28,31,41,42
20170513,2,3,7,37,42,45
20170514,7,21,24,25,42,43
20170517,1,10,13,18,34,38
20170520,6,15,19,21,35,37
20170521,8,23,27,28,31,42
20170524,9,16,22,23,29,43
20170527,6,16,17,34,35,42
20170528,5,9,10,16,26,27
20170531,5,9,27,31,34,35
20170603,9,16,24,26,32,34
20170604,4,12,15,17,20,35
20170607,7,14,17,18,21,28
20170610,4,20,21,28,43,45
20170611,3,20,25,33,41,45
20170614,23,24,25,26,37,43
20170617,2,10,19,29,39,40
20170618,4,5,6,17,21,44
20170621,6,12,15,21,23,40
20170624,10,12,17,18,38,45
20170625,4,6,9,18,30,43
20170628,4,8,14,24,34,42
20170701,5,8,11,22,24,32
20170702,1,7,8,19,21,38
20170704,4,11,17,20,30,41
20170705,1,3,9,12,25,42
20170708,3,8,9,31,39,44
20170709,1,3,12,14,20,42
20170712,11,13,22,32,36,44
20170715,2,4,13,14,27,30
20170716,6,15,17,22,34,43
20170719,6,15,21,22,40,41
20170722,6,14,19,20,33,43
20170723,1,3,7,30,32,45
20170725,4,6,16,30,34,37
20170726,6,12,13,16,28,37
20170729,2,10,22,36,44,45
20170730,22,23,26,29,32,42
20170801,6,11,13,30,36,44
20170802,1,20,30,32,39,45
20170805,5,10,19,33,41,45
20170806,1,29,30,41,42,45
20170809,23,24,30,31,37,43
20170812,6,14,19,23,24,32
20170813,11,14,17,30,40,41
20170816,12,13,19,25,31,37
20170819,3,4,14,26,34,45
20170820,5,10,11,22,29,39
20170823,5,6,23,29,30,37
20170826,2,6,7,9,27,31
20170827,5,23,26,28,34,35
20170829,1,2,3,10,11,15
20170830,1,3,6,26,27,29
20170902,10,18,33,36,42,43
20170903,12,17,25,42,43,44
20170905,3,21,31,37,41,42
20170906,17,22,29,30,36,37
20170909,4,7,13,17,20,39
20170910,2,4,5,22,25,31
20170913,2,15,23,32,36,39
20170916,9,20,21,22,29,44
20170917,13,21,25,27,31,44
20170920,14,22,24,32,34,41
20170923,1,2,7,13,17,27
20170924,2,12,32,38,42,43
20170926,7,13,14,35,38,43
20170927,5,10,25,29,30,42
20170930,2,16,26,35,38,44
20171001,4,5,16,35,39,45
20171003,8,9,16,25,27,39
20171004,6,18,24,39,41,45
20171007,11,18,27,32,34,37
20171008,5,10,12,17,23,40
20171011,7,16,19,30,39,45
20171014,4,11,16,29,34,44
20171015,12,13,15,21,23,43
20171018,2,4,25,29,34,42
20171021,8,11,25,36,41,42
20171022,6,8,9,24,28,45
20171025,3,12,18,33,37,38
20171028,2,25,26,28,33,35
20171029,9,11,16,23,35,45
20171031,3,4,5,20,23,45
20171101,1,10,12,22,36,45
20171104,5,7,10,26,35,39
20171105,23,26,29,33,37,41
20171107,1,5,11,17,34,35
20171108,7,9,16,18,23,42
20171111,3,12,14,33,36,45
20171112,3,4,9,20,23,35
20171115,6,9,22,26,34,43
20171118,12,20,36,39,41,43
20171119,7,11,19,24,30,35
20171122,2,5,10,24,39,40
20171125,7,10,18,37,39,45
20171126,1,8,25,30,36,39
20171128,7,13,21,31,32,45
20171129,1,4,9,16,24,31
20171202,4,6,16,27,31,44
20171203,2,22,26,28,32,41
20171205,6,27,31,34,38,45
20171206,4,7,24,35,38,43
20171209,3,14,32,35,41,43
20171210,1,4,13,25,33,39
20171213,7,12,14,39,44,45
20171216,5,6,22,25,34,35
20171217,2,7,15,23,36,41
20171220,3,13,14,24,30,34
20171223,2,4,24,27,28,45
20171224,5,10,22,23,26,36
20171226,6,10,26,27,31,44
20171227,3,16,22,29,36,42
20171230,4,7,15,22,24,41
20171231,8,22,29,31,38,41
20180103,8,15,16,21,25,26
20180106,6,23,24,33,34,38
20180107,9,13,24,25,26,30
20180110,3,10,27,37,43,44
20180113,1,5,17,26,30,39
20180114,3,20,21,23,26,44
20180116,13,17,18,19,24,44
20180117,1,3,9,27,31,36
20180120,5,20,34,35,40,42
20180121,8,19,25,30,36,37
20180124,21,23,25,27,32,39
20180127,2,6,29,42,43,44
20180128,5,8,20,22,28,33
20180130,4,10,15,21,25,44
20180131,4,16,21,36,40,44
20180203,12,15,17,27,29,42
20180204,4,8,14,15,17,32
20180206,2,8,15,29,40,41
20180207,4,23,30,31,33,39
20180210,14,20,21,32,33,44
20180211,3,5,8,17,43,45
20180213,11,18,27,28,31,40
20180214,2,7,10,15,21,44
20180217,8,11,14,19,31,38
20180218,8,10,28,31,38,41
20180220,3,10,19,22,35,42
20180221,21,22,25,27,30,34
20180224,11,20,22,23,28,45
20180225,6,10,22,26,29,43
20180227,1,8,12,15,32,33
20180228,7,15,19,30,31,34
20180303,8,18,27,30,39,41
20180304,12,27,36,37,38,39
20180306,4,5,7,8,33,34
20180307,5,10,15,16,28,39
20180310,1,4,6,24,30,38
20180311,2,7,11,14,18,41
20180314,1,12,15,23,25,43
20180317,2,20,28,30,34,37
20180318,9,10,17,22,26,38
20180321,11,26,27,35,37,42
20180324,2,23,24,29,32,42
20180325,4,7,12,13,22,28
20180328,13,20,23,31,36,40
20180331,8,9,10,15,17,38
20180401,1,2,21,32,41,43
20180403,5,7,19,22,25,37
20180404,14,23,24,30,36,38
20180407,3,8,9,17,22,25
20180408,4,5,13,29,32,44
20180411,3,16,20,26,27,43
20180414,2,5,11,14,28,44
20180415,12,16,24,39,40,45
20180418,17,18,26,36,40,41
20180421,17,24,34,36,37,45
20180422,6,9,15,24,35,44
20180425,6,7,21,23,42,44
20180428,1,12,17,22,38,45
20180429,2,14,16,22,37,43
20180501,10,21,24,25,37,39
20180502,8,12,13,18,26,45
20180505,6,12,22,29,30,45
20180506,2,7,14,16,36,39
20180509,12,18,19,36,38,41
20180512,2,13,20,27,30,40
20180513,2,6,13,32,34,43
20180516,2,6,12,19,24,25
20180519,13,19,24,26,35,37
20180520,8,14,15,30,33,42
20180523,2,4,11,30,37,41
20180526,7,22,23,26,34,44
20180527,6,10,14,32,35,38
20180530,16,27,28,36,37,45
20180602,5,12,15,16,23,29
20180603,1,25,26,27,33,43
20180606,6,15,28,34,38,45
20180609,2,6,11,13,21,33
20180610,1,11,20,27,34,37
20180613,4,10,13,17,34,39
20180616,7,14,31,36,37,44
20180617,14,24,25,33,41,43
20180620,5,8,18,37,42,43
20180623,12,19,21,22,30,38
20180624,1,9,23,35,38,40
20180626,6,7,13,15,44,45
20180627,3,20,27,33,34,37
20180630,3,8,9,11,27,33
20180701,2,4,7,15,17,29
20180703,5,6,14,21,26,38
20180704,26,28,31,35,39,45
20180707,4,5,23,24,26,29
20180708,2,6,8,15,21,22
20180711,10,15,27,40,42,45
20180714,7,17,21,36,41,45
20180715,22,23,24,36,39,41
20180718,9,14,20,25,27,35
20180721,1,7,8,36,37,43
20180722,9,12,24,25,35,44
20180725,8,11,13,15,36,40
20180728,4,19,20,23,39,43
20180729,11,18,19,24,39,44
20180731,6,7,16,18,30,35
20180801,4,6,18,20,36,42
20180804,5,19,22,37,39,43
20180805,2,10,16,29,38,39
20180807,9,13,18,22,28,42
20180808,4,13,16,36,37,45
20180811,3,17,19,23,36,40
20180812,6,7,23,30,42,43
20180815,5,6,13,28,36,40
20180818,2,6,7,13,29,42
20180819,17,22,28,30,37,39
20180822,7,17,18,24,35,41
20180825,21,22,24,35,41,42
20180826,5,6,9,13,19,37
20180828,9,16,19,27,31,38
20180829,20,21,22,26,30,43
20180901,3,12,24,25,33,34
20180902,7,10,18,24,25,38
20180904,11,21,30,34,39,45
20180905,7,15,26,37,38,42
20180908,7,13,16,19,23,45
20180909,1,2,19,40,41,42
20180912,6,7,9,24,43,45
20180915,8,20,23,25,35,37
20180916,7,10,12,13,29,31
20180919,23,30,32,36,41,45
20180922,1,11,12,16,19,36
20180923,15,25,27,36,41,42
20180925,1,22,25,26,37,39
20180926,1,7,12,17,36,40
20180929,12,28,32,33,34,36
20180930,12,17,26,36,39,45
20181002,12,16,25,35,39,40
20181003,2,21,23,26,27,31
20181006,11,15,17,21,26,31
20181007,4,6,15,16,21,25
20181010,1,13,17,21,27,39
20181013,14,22,24,28,33,42
20181014,3,9,20,29,33,43
20181017,8,19,22,26,29,32
20181020,1,17,37,38,39,45
20181021,6,11,14,15,24,25
20181024,11,29,30,38,43,45
20181027,6,21,32,34,40,41
20181028,7,11,19,21,28,35
20181030,24,33,34,41,42,45
20181031,9,18,26,34,35,43
20181103,13,14,34,41,42,44
20181104,2,4,5,28,37,40
20181106,2,12,24,26,38,41
20181107,6,11,12,21,29,37
20181110,7,8,33,36,43,44
20181111,10,20,31,32,34,36
20181114,3,10,12,38,43,44
20181117,3,12,35,38,39,45
20181118,9,27,30,40,41,42
20181121,15,22,24,25,36,39
20181124,11,18,19,23,28,31
20181125,2,9,15,23,28,30
20181127,3,6,19,20,31,42
20181128,6,8,15,24,32,43
20181201,3,9,14,22,35,43
20181202,3,10,12,17,22,40
20181204,4,5,16,23,37,44
20181205,1,6,14,19,22,43
20181208,4,12,15,29,33,41
20181209,13,27,29,33,37,41
20181212,5,18,26,30,36,39
20181215,11,15,22,32,38,41
20181216,5,11,22,26,33,41
20181219,10,12,36,37,40,44
20181222,3,11,26,29,34,41
20181223,11,17,28,36,44,45
20181225,4,18,26,27,28,44
20181226,3,11,16,18,34,43
20181229,1,3,8,25,28,32
20181230,3,8,26,29,38,39
20190102,2,7,9,18,22,36
20190105,3,6,7,17,25,31
20190106,1,12,13,17,26,36
20190109,8,15,17,18,19,40
20190112,3,16,29,30,31,45
20190113,5,11,20,30,37,38
20190116,21,26,34,35,38,44
20190119,3,14,15,32,36,38
20190120,2,7,15,20,24,43
20190123,1,3,5,8,18,34
20190126,2,11,31,33,38,40
20190127,1,12,14,19,29,41
20190129,2,13,19,20,23,26
20190130,10,13,19,24,27,33
20190202,12,26,28,36,39,40
20190203,9,12,17,32,38,44
20190205,9,13,23,26,32,34
20190206,8,10,20,23,24,31
20190209,3,6,20,37,40,45
20190210,15,21,26,34,41,44
20190213,13,29,32,38,43,45
20190216,8,12,13,17,22,25
20190217,2,3,20,27,35,43
20190219,7,10,12,14,27,33
20190220,1,7,19,21,24,33
20190223,7,9,10,27,40,44
20190224,7,12,14,24,25,43
20190227,11,14,15,17,22,31
20190302,5,17,28,29,30,36
20190303,5,25,26,31,38,45
20190306,5,23,26,27,37,45
20190309,14,17,26,27,30,31
20190310,22,30,32,36,41,45
20190313,7,12,13,14,16,20
20190316,6,20,25,29,33,40
20190317,14,16,20,31,38,42
20190320,12,22,27,36,42,44
20190323,4,18,30,37,39,43
20190324,5,9,18,19,34,45
20190327,4,5,24,26,33,40
20190330,2,10,14,25,42,44
20190331,4,6,12,22,36,43
20190402,6,11,24,31,35,41
20190403,20,26,29,39,40,41
20190406,4,17,23,26,35,40
20190407,2,4,18,20,31,43
20190410,10,20,22,26,28,36
20190413,1,8,11,18,33,43
20190414,9,14,22,27,41,43
20190417,2,16,20,33,38,41
20190420,1,5,10,14,32,44
20190421,2,7,18,22,27,40
20190424,3,16,30,37,39,40
20190427,7,10,21,35,37,44
20190428,3,7,11,18,26,37
20190501,18,19,25,29,30,40
20190504,8,30,32,34,37,41
20190505,6,11,14,21,36,43
20190508,1,7,10,14,23,33
20190511,3,9,19,24,26,41
20190512,10,21,22,23,27,40
20190515,5,9,19,32,38,42
20190518,2,3,15,19,21,40
20190519,27,28,36,40,42,45
20190522,4,5,8,26,32,35
20190525,6,19,21,24,33,36
20190526,8,23,26,34,36,38
20190529,4,7,25,29,43,45
20190601,12,14,18,20,25,27
20190602,14,22,24,30,34,39
20190605,1,11,12,22,39,42
20190608,1,4,7,11,12,18
20190609,4,13,19,22,35,38
20190612,18,25,30,33,34,42
20190615,2,8,12,30,36,38
20190616,6,15,25,33,34,44
20190618,11,16,23,38,39,41
20190619,12,32,33,36,41,45
20190622,1,9,18,22,33,38
20190623,5,12,13,26,35,39
20190626,7,23,24,40,41,44
20190629,5,7,19,33,38,44
20190630,3,10,15,20,25,38
20190703,15,18,20,32,41,42
20190706,7,11,19,26,28,41
20190707,16,24,26,36,37,41
20190710,5,16,30,33,37,44
20190713,3,5,26,27,29,39
20190714,14,19,22,28,35,36
20190717,6,9,21,26,38,44
20190720,14,18,30,33,34,40
20190721,12,13,21,27,38,40
20190724,2,12,21,22,25,33
20190727,12,19,20,28,29,36
20190728,3,23,24,26,34,45
20190730,1,5,16,17,44,45
20190731,4,21,33,35,43,45
20190803,3,6,13,17,19,33
20190804,6,7,10,20,31,33
20190807,1,11,13,35,36,38
20190810,10,11,19,20,28,37
20190811,14,16,20,35,40,41
20190814,4,6,12,35,36,38
20190817,15,30,31,32,34,42
20190818,2,7,23,34,44,45
20190820,5,6,15,16,37,43
20190821,2,6,19,22,39,40
20190824,1,10,16,31,43,45
20190825,14,23,34,35,39,43
20190828,6,13,32,37,39,43
20190831,5,6,11,14,15,39
20190901,12,25,31,33,37,40
20190904,2,5,12,16,17,18
20190907,5,7,20,30,37,39
20190908,3,11,18,24,38,39
20190910,12,27,31,36,39,41
20190911,7,14,19,21,23,35
20190914,3,4,14,24,39,40
20190915,9,32,33,34,38,41
20190918,6,7,19,20,22,24
20190921,6,17,18,23,29,36
20190922,2,18,29,37,39,45
20190925,3,15,18,29,31,35
20190928,10,14,15,22,25,32
20190929,7,19,22,25,37,44
20191001,12,16,23,24,31,41
20191002,8,11,33,39,40,45
20191005,10,19,22,31,33,37
20191006,28,29,36,39,43,45
20191009,7,14,15,23,24,34
20191012,4,7,13,17,22,25
20191013,9,11,13,26,27,34
20191016,15,20,24,25,26,40
20191019,2,12,16,21,36,38
20191020,5,10,17,26,39,40
20191023,3,4,23,25,26,32
20191026,4,22,25,35,36,37
20191027,3,7,15,30,41,45
20191030,3,14,20,25,29,37
20191102,1,5,19,21,35,40
20191103,5,6,11,18,27,40
20191105,12,21,30,39,41,44
20191106,13,14,15,31,36,41
20191109,1,5,8,35,40,45
20191110,11,24,25,35,42,44
20191113,2,4,6,21,29,44
20191116,9,29,30,32,36,42
20191117,9,16,17,27,31,34
20191120,15,22,28,32,40,42
20191123,9,10,28,35,42,45
20191124,2,13,20,30,37,43
20191127,3,6,13,28,30,45
20191130,13,15,18,24,33,42
20191201,4,25,30,33,37,39
20191203,2,5,14,18,24,45
20191204,28,30,35,37,38,40
20191207,6,7,15,18,29,39
20191208,4,12,16,30,32,45
20191211,6,14,28,29,38,44
20191214,2,9,27,29,30,45
20191215,3,8,9,10,21,36
20191218,12,17,35,37,44,45
20191221,2,7,8,13,24,30
20191222,14,15,24,32,35,41
20191225,1,7,14,18,23,29
20191228,8,11,12,25,33,44
20191229,17,21,23,26,33,41
20200101,6,12,14,24,34,45
20200104,4,6,9,35,37,40
20200105,10,11,19,33,39,41
20200108,5,6,7,12,16,33
20200111,16,33,36,40,41,42
20200112,5,9,19,29,30,31
20200115,6,19,21,22,41,45
20200118,16,27,29,30,32,40
20200119,14,28,30,36,41,45
20200121,13,16,26,29,30,41
20200122,13,22,26,35,39,43
20200125,1,9,18,30,33,39
20200126,1,6,26,33,37,41
20200128,8,12,15,19,37,39
20200129,2,4,8,9,20,35
20200201,2,8,14,19,32,34
20200202,6,7,10,16,20,22
20200204,6,19,28,31,33,36
20200205,3,4,23,26,32,42
20200208,5,16,25,36,38,44
20200209,10,16,25,26,42,43
20200212,11,16,25,26,30,45
20200215,8,23,24,30,35,42
20200216,4,17,20,25,35,43
20200219,2,4,20,22,28,34
20200222,1,9,15,16,20,37
20200223,4,6,25,38,39,44
20200226,2,9,10,12,33,44
20200229,9,23,28,30,36,44
20200301,2,6,21,24,28,45
20200304,1,10,12,31,38,39
20200307,12,19,27,33,41,44
20200308,21,28,33,36,40,41
20200311,1,3,10,15,21,44
20200314,3,7,20,34,38,45
20200315,2,5,19,21,32,41
20200627,3,13,14,21,29,34
20200628,1,6,8,11,16,21
20200701,2,9,19,24,30,38
20200704,4,5,12,23,34,38
20200705,2,8,10,16,18,42
20200707,8,27,29,33,40,42
20200708,5,6,8,12,22,33
20200711,6,8,19,23,30,33
20200712,5,10,16,23,40,42
20200715,1,3,4,18,23,31
20200718,1,9,15,21,23,43
20200719,13,22,26,35,38,45
20200722,2,16,19,29,31,32
20200725,1,5,7,23,27,38
20200726,1,10,12,17,21,30
20200729,9,18,28,29,31,45
20200801,7,14,15,34,36,37
20200802,5,9,15,20,33,35
20200805,2,15,19,24,29,33
20200808,8,11,12,15,27,32
20200809,2,6,15,27,34,45
20200812,14,22,26,27,36,42
20200815,17,18,19,28,35,43
20200816,8,25,29,32,37,39
20200819,5,7,13,20,23,41
20200822,8,20,22,31,37,40
20200823,7,11,13,16,39,43
20200826,13,14,18,25,29,45
20200829,23,24,30,32,35,36
20200830,2,18,22,24,27,33
20200901,7,15,28,35,43,44
20200902,12,15,18,24,29,40
20200905,2,7,13,21,23,25
20200906,8,11,16,22,29,41
20200909,1,2,3,21,31,42
20200912,10,15,18,20,22,29
20200913,4,14,22,27,31,35
20200916,19,27,31,33,39,42
20200919,2,15,28,31,41,45
20200920,3,17,23,24,26,42
20200923,4,19,28,36,38,45
20200926,7,9,35,36,37,38
20200927,2,10,19,28,34,36
20200930,2,19,21,25,34,40
20201003,5,20,25,30,32,45
20201004,7,10,11,17,22,39
20201103,1,2,3,9,27,31
20201104,4,15,19,30,33,44
20201107,18,23,25,29,37,41
20201108,1,9,20,30,41,43
20201111,1,4,13,15,25,26
20201114,1,22,23,28,40,43
20201115,3,8,10,16,22,26
20201118,9,10,16,28,34,36
20201121,8,10,17,24,26,39
20201122,8,14,17,27,34,42
20201125,11,28,33,36,37,43
20201128,1,9,10,12,23,30
20201129,5,8,16,25,32,35
20201201,7,16,24,28,38,42
20201202,11,12,19,21,28,44
20201205,4,16,17,20,23,24
20201206,4,6,13,14,25,42
20201209,1,4,8,9,19,30
20201212,15,16,22,23,25,30
20201213,8,10,11,28,40,42
20201216,14,22,26,33,34,45
20201219,4,5,18,24,38,44
20201220,2,18,25,32,33,36
20201223,4,15,20,34,40,45
20201226,4,17,22,32,36,37
20201227,1,6,14,15,18,30
20201230,4,8,10,16,21,34
20210102,6,8,15,34,38,44
20210103,9,11,14,16,22,24
20210106,2,18,22,30,38,40
20210109,6,9,14,29,36,45
20210110,6,10,14,15,25,36
20210213,6,30,32,37,40,44
20210214,1,12,20,24,29,31
20210216,4,5,15,20,28,35
20210217,1,6,8,18,29,31
20210220,2,18,34,36,39,40
20210221,17,29,36,37,38,40
20210224,11,12,14,19,22,45
20210227,1,15,23,26,27,32
20210228,4,12,22,28,33,35
20210302,5,9,18,21,22,33
20210303,16,24,33,35,37,40
20210306,12,16,21,25,35,39
20210307,4,11,21,22,38,39
20210310,6,7,9,22,28,32
20210313,6,7,22,40,41,45
20210314,3,13,24,26,32,44
20210317,3,7,9,12,23,41
20210320,13,21,28,33,34,42
20210321,2,7,22,39,42,44
20210324,12,14,17,22,32,44
20210327,25,28,33,40,41,42
20210328,6,26,27,32,33,39
20210330,7,9,16,17,19,21
20210331,11,18,33,35,36,43
20210403,5,29,31,33,43,45
20210404,5,16,23,26,27,43
20210406,1,11,16,17,39,44
20210407,8,14,29,31,35,43
20210410,3,9,13,25,34,43
20210411,2,13,15,29,39,41
20210414,5,16,27,33,41,43
20210417,3,5,24,31,38,42
20210418,3,6,12,17,42,43
20210421,13,17,20,21,38,41
20210424,4,16,28,29,32,39
20210425,6,7,12,17,30,41
20210428,4,12,13,17,21,36
20210501,2,8,17,39,42,43
20210502,11,17,23,34,42,44
20210505,4,10,15,27,40,41
20210508,14,19,28,30,43,45
20210509,5,10,11,18,27,40
20210512,4,8,18,24,36,37
20210515,4,17,30,33,34,39
20210516,7,10,16,29,32,45
20210519,5,14,20,23,25,40
20210522,1,2,10,35,43,44
20210523,7,9,12,22,31,39
20210525,18,19,21,24,31,35
20210526,21,25,26,29,42,44
20210529,1,19,20,25,42,44
20210530,2,3,10,24,36,44
20210915,18,23,26,28,32,35
20210918,7,9,15,21,24,42
20210919,1,3,5,20,39,41
20210922,3,9,22,25,27,35
20210925,10,11,19,35,36,38
20210926,7,20,29,30,34,38
20210928,14,20,25,29,35,40
20210929,2,5,26,31,34,41
20211002,14,21,31,33,36,39
20211003,13,21,23,29,31,45
20211005,3,8,27,29,34,41
20211006,9,10,12,29,31,39
20211009,8,25,27,33,43,45
20211010,17,20,35,39,40,45
20211013,25,27,28,33,38,43
20211016,7,13,28,34,44,45
20211017,10,15,20,23,27,39
20211020,2,4,18,19,43,45
20211023,2,16,35,38,43,45
20211024,1,4,8,9,11,39
20211026,7,8,22,33,39,41
20211027,2,8,17,22,24,45
20211030,2,15,19,20,35,42
20211031,3,5,8,29,38,44
20211102,14,16,32,37,42,43
20211103,1,2,3,22,24,30
20211106,14,32,34,39,41,43
20211107,24,29,31,32,34,37
20211110,3,4,17,30,39,45
20211113,7,18,27,29,32,36
20211114,3,7,11,13,25,29
20211117,4,12,16,18,32,44
20211120,3,5,15,24,33,41
20211121,4,9,11,24,41,42
20211124,6,9,14,23,27,30
20211127,7,12,17,30,32,35
20211128,5,7,15,17,20,35
20211130,1,3,4,6,25,40
20211201,17,31,34,37,38,39
20211204,1,19,21,28,35,36
20211205,4,6,12,24,40,44
20211207,15,19,26,28,32,40
20211208,6,11,14,36,40,43
20211211,6,23,28,30,38,42
20211212,3,4,19,26,40,44
20211215,4,11,14,22,34,38
20211218,6,16,24,32,43,44
20211219,1,7,11,13,16,18
20211222,3,4,17,23,24,36
20211225,10,17,19,22,27,39
20211226,5,17,22,23,36,42
20211228,20,28,30,37,40,43
20211229,1,8,9,18,26,32
20220101,5,15,23,36,38,40
20220102,10,17,21,39,43,44
20220105,7,9,16,20,37,41
20220108,4,17,23,30,32,37
20220109,14,20,21,26,32,44
20220112,7,14,15,25,31,38
20220115,9,16,20,35,36,39
20220116,9,15,29,33,37,45
20220119,3,17,19,29,36,42
20220122,9,12,15,16,19,43
20220123,2,5,9,12,16,40
20220125,2,15,20,25,36,37
20220126,17,19,29,31,34,35
20220129,8,14,16,21,23,45
20220130,4,9,24,26,38,41
20220202,7,23,26,34,37,40
20220205,9,10,11,20,24,26
20220206,7,21,25,27,42,44
20220208,17,19,20,26,29,32
20220209,14,25,33,34,38,44
20220212,1,7,15,19,24,29
20220213,3,12,14,19,30,38
20220215,5,13,21,26,35,40
20220216,2,4,5,13,38,45
20220219,7,17,20,24,25,37
20220220,1,2,3,25,42,45
20220223,8,11,14,29,37,38
20220226,7,22,24,28,41,45
20220227,14,16,19,21,41,43
20220302,1,5,8,10,16,23
20220305,5,7,8,14,26,40
20220306,7,8,19,23,27,35
20220309,1,14,16,21,25,26
20220312,4,7,16,22,28,29
20220313,8,20,25,38,41,44
20220316,7,20,22,25,31,38
20220319,1,12,26,28,30,34
20220320,15,16,19,22,37,39
20220323,1,11,18,20,28,36
20220326,20,22,23,31,32,34
20220327,12,17,20,33,34,45
20220329,4,11,15,26,31,41
20220330,5,6,10,16,43,45
20220402,3,8,14,15,22,45
20220403,25,26,28,34,36,38
20220406,2,8,28,37,40,44
20220409,1,3,7,19,35,43
20220410,13,16,24,26,29,33
20220413,3,11,25,35,40,41
20220416,6,20,27,29,36,40
20220417,2,6,17,36,41,42
20220420,15,21,24,26,27,30
20220423,1,3,7,19,36,37
20220424,1,15,18,36,41,45
20220427,3,20,23,29,30,32
20220430,2,14,15,23,28,30
20220501,11,18,19,20,26,37
20220504,5,15,19,27,33,45
20220507,4,18,27,31,34,44
20220508,5,7,14,26,28,44
20220511,3,13,18,20,24,43
20220514,7,10,23,37,41,44
20220515,4,13,14,22,23,43
20220518,3,14,18,22,28,30
20220521,19,21,22,25,30,32
20220522,1,2,13,24,30,36
20220525,3,22,30,31,40,44
20220528,1,9,25,29,32,34
20220529,8,16,24,32,42,44
20220531,5,7,20,25,30,37
20220601,17,29,30,33,35,40
20220604,2,9,17,26,37,40
20220605,4,10,12,30,40,41
20220608,10,14,17,19,20,41
20220611,1,13,20,26,29,30
20220612,10,13,19,20,34,39
20220614,5,10,30,31,34,37
20220615,3,8,9,13,25,43
20220618,9,13,23,29,37,38
20220619,13,15,21,25,30,39
20220622,2,5,12,29,33,43
20220625,20,23,25,27,34,40
20220626,3,14,21,27,30,34
20220628,7,20,23,29,39,43
20220629,1,3,6,10,21,28
20220702,5,7,13,14,32,43
20220703,4,15,19,30,32,37
20220706,5,14,20,22,27,34
20220709,13,15,20,22,24,36
20220710,7,21,26,27,43,44
20220713,20,21,22,26,39,40
20220716,4,5,22,23,26,30
20220717,1,3,17,25,28,31
20220719,8,18,21,29,30,39
20220720,9,23,28,30,40,45
20220723,2,5,29,31,44,45
20220724,1,17,20,30,33,36
20220726,7,12,16,25,29,45
20220727,18,20,21,22,24,25
20220730,13,15,22,35,43,44
20220731,7,16,25,33,34,42
20220802,1,21,23,35,36,41
20220803,13,28,35,36,39,42
20220806,8,11,18,19,39,43
20220807,6,12,17,20,21,37
20220809,10,12,14,25,34,44
20220810,10,18,20,31,32,34
20220813,5,13,25,28,37,43
20220814,3,4,19,20,23,38
20220816,21,24,25,30,31,37
20220817,2,12,26,30,37,40
20220820,9,12,15,21,22,35
20220821,10,24,25,29,35,38
20220824,20,23,26,29,31,45
20220827,11,23,24,29,37,43
20220828,2,10,15,22,24,27
20220831,2,12,16,17,22,30
20220903,12,14,18,31,33,37
20220904,7,10,21,27,34,42
20220906,1,6,28,36,37,44
20220907,6,12,14,26,34,42
20220910,7,10,18,39,40,45
20220911,4,23,24,25,28,32
20220914,3,18,21,30,33,38
20220917,1,16,17,33,42,45
20220918,3,12,13,29,35,39
20220921,1,8,13,15,25,29
20220924,13,14,23,27,29,42
20220925,7,11,19,23,27,44
20220927,15,16,36,37,43,44
20220928,9,12,13,15,30,35
20221001,7,19,24,27,34,40
20221002,3,5,7,19,23,44
20221005,2,7,11,19,36,40
20221008,10,12,15,18,31,38
20221009,4,11,21,31,42,45
20221012,2,12,27,35,36,39
20221015,3,4,30,31,42,44
20221016,1,3,4,20,26,32
20221018,4,6,14,20,25,44
20221019,2,7,16,19,32,34
20221022,1,3,7,11,27,40
